date,section,species,fork_length,body_mass,maturation,tagloss,injury,handlingmortality,notes,pit_number,pit_number2,smolting,removed
4/2/2021,950,rainbowtrout,154,43.5,NO,NO,NA,NO,NA,900_226000493443,NA,NO,NO
4/2/2021,950,rainbowtrout,216,100.8,NO,NO,NA,NO,NA,900_226001047883,NA,NO,NO
4/2/2021,950,whitespottedchar,190,61.7,NO,NO,NA,NO,NA,900_226001111184,NA,NO,NO
4/2/2021,950,whitespottedchar,222,95.1,NO,NO,NA,NO,NA,900_228000643094,NA,NO,NO
4/2/2021,950,whitespottedchar,228,100.8,NO,NO,NA,NO,NA,900_226001573917,NA,NO,NO
4/2/2021,960,rainbowtrout,83,6.1,NO,NO,NA,NO,NA,900_226001671017,NA,NO,NO
4/2/2021,970,whitespottedchar,205,78.2,NO,NO,NA,NO,NA,900_226000493436,NA,NO,NO
4/2/2021,980,masusalmon,102,10.9,NO,NO,NA,NO,NA,900_226001109570,NA,NO,NO
4/2/2021,980,masusalmon,106,12.1,NO,NO,NA,NO,NA,900_226001109448,NA,NO,NO
4/2/2021,980,masusalmon,101,9.6,NO,NO,NA,NO,NA,900_226001671204,NA,NO,NO
4/2/2021,980,masusalmon,157,44,NO,NO,NA,NO,NA,900_226001671068,NA,NO,NO
4/2/2021,980,rainbowtrout,186,62.6,NO,NO,NA,NO,NA,900_226001111266,NA,NO,NO
4/2/2021,980,rainbowtrout,78,6,NO,NO,NA,NO,NA,900_226001671029,NA,NO,NO
4/2/2021,990,masusalmon,156,40.4,NO,NO,NA,NO,NA,900_226001110098,NA,NO,NO
4/2/2021,990,masusalmon,135,23.5,NO,NO,NA,NO,NA,900_226001671110,NA,NO,NO
4/2/2021,1000,masusalmon,111,14.3,NO,NO,NA,NO,NA,900_226001109778,NA,NO,NO
4/2/2021,1000,masusalmon,107,12.1,NO,NO,NA,NO,NA,900_226001109135,NA,NO,NO
4/2/2021,1000,masusalmon,150,36.1,NO,NO,NA,NO,NA,900_226001108837,NA,NO,NO
4/2/2021,1000,masusalmon,115,14.5,NO,NO,NA,NO,NA,900_226001671232,NA,NO,NO
4/2/2021,1010,masusalmon,90,8.1,NO,NO,NA,NO,NA,900_226001108887,NA,NO,NO
4/2/2021,1010,masusalmon,139,26.9,NO,NO,NA,NO,NA,900_226001110092,NA,NO,NO
4/2/2021,1010,masusalmon,122,18.6,NO,NO,NA,NO,NA,900_226001671184,NA,NO,NO
4/2/2021,1010,masusalmon,88,8.2,NO,NO,NA,NO,NA,900_226001671219,NA,NO,NO
4/2/2021,1010,masusalmon,122,19.1,NO,NO,NA,NO,NA,900_226001671118,NA,NO,NO
4/2/2021,1030,masusalmon,101,10.4,NO,NO,NA,NO,NA,900_226001108807,NA,NO,NO
4/2/2021,1030,masusalmon,109,14,NO,NO,NA,NO,NA,900_226001671193,NA,NO,NO
4/2/2021,1030,masusalmon,86,6.5,NO,NO,NA,NO,NA,900_226001671155,NA,NO,NO
4/2/2021,1030,masusalmon,110,14.4,NO,NO,NA,NO,NA,900_226001671134,NA,NO,NO
4/2/2021,1050,masusalmon,118,16.5,NO,NO,NA,NO,NA,900_226001671148,NA,NO,NO
4/2/2021,1050,masusalmon,128,21.1,NO,NO,NA,NO,NA,900_226001671070,NA,NO,NO
4/2/2021,1070,masusalmon,162,41.6,NO,NO,NA,NO,NA,900_226001047836,NA,NO,NO
4/2/2021,1070,masusalmon,156,37.6,NO,NO,NA,NO,NA,900_226001110547,NA,NO,NO
4/2/2021,1070,masusalmon,148,34,NO,NO,NA,NO,NA,900_226001110649,NA,NO,NO
4/2/2021,1070,masusalmon,144,29.5,NO,NO,NA,NO,NA,900_226001671113,NA,NO,NO
4/2/2021,1070,masusalmon,90,7.3,NO,NO,NA,NO,NA,900_226001671230,NA,NO,NO
4/2/2021,1070,rainbowtrout,124,22.2,NO,NO,NA,NO,NA,900_226001110762,NA,NO,NO
4/2/2021,1070,loach,116,9.9,NO,NO,NA,NO,NA,900_226001671140,NA,NO,NO
4/2/2021,1080,masusalmon,120,17.9,NO,NO,NA,NO,NA,900_226001108825,NA,NO,NO
4/2/2021,1080,masusalmon,88,6.6,NO,NO,NA,NO,NA,900_226001108889,NA,NO,NO
4/2/2021,1080,masusalmon,130,22.5,NO,NO,NA,NO,NA,900_226001108823,NA,NO,NO
4/2/2021,1080,masusalmon,111,12.8,NO,NO,NA,NO,NA,900_226001109981,NA,NO,NO
4/2/2021,1080,masusalmon,128,22.2,NO,NO,NA,NO,NA,900_226001110089,NA,NO,NO
4/2/2021,1080,masusalmon,114,16.3,NO,NO,NA,NO,NA,900_226001111232,NA,NO,NO
4/2/2021,1080,masusalmon,110,13.5,NO,NO,NA,NO,NA,900_226001108873,NA,NO,NO
4/2/2021,1080,rainbowtrout,118,18.2,NO,NO,NA,NO,NA,900_226001110582,NA,NO,NO
4/2/2021,1080,rainbowtrout,126,25.8,NO,NO,NA,NO,NA,900_226001111465,NA,NO,NO
4/2/2021,1080,rainbowtrout,149,36.8,NO,NO,NA,NO,NA,900_226001110663,NA,NO,NO
4/2/2021,1090,masusalmon,122,18,NO,NO,NA,NO,NA,900_226001108856,NA,NO,NO
4/2/2021,1100,masusalmon,88,8.8,NO,NO,NA,NO,NA,900_226001671215,NA,NO,NO
4/2/2021,1100,masusalmon,119,16.9,NO,NO,NA,NO,NA,900_226001108832,NA,NO,NO
4/2/2021,1110,masusalmon,108,12.6,NO,NO,NA,NO,NA,900_226001108882,NA,NO,NO
4/2/2021,1120,masusalmon,139,28.5,NO,NO,NA,NO,NA,900_226001108852,NA,NO,NO
4/2/2021,1120,masusalmon,112,14.8,NO,NO,NA,NO,NA,900_226001108840,NA,NO,NO
4/2/2021,1120,masusalmon,117,16,NO,NO,NA,NO,NA,900_226001109318,NA,NO,NO
4/2/2021,1120,masusalmon,89,7,NO,NO,NA,NO,NA,900_226001108858,NA,NO,NO
4/2/2021,1120,masusalmon,112,15.3,NO,NO,NA,NO,NA,900_226001108816,NA,NO,NO
4/2/2021,1120,rainbowtrout,67,3.4,NO,NO,NA,NO,NA,900_226001108834,NA,NO,NO
4/2/2021,1130,masusalmon,107,13.6,NO,NO,NA,NO,NA,900_226001671149,NA,NO,NO
4/2/2021,1140,masusalmon,121,17.4,NO,NO,NA,NO,NA,900_226001108848,NA,NO,NO
4/2/2021,1140,masusalmon,117,17.2,NO,NO,NA,NO,NA,900_226001108843,NA,NO,NO
4/2/2021,1140,masusalmon,143,24.5,NO,NO,NA,NO,NA,900_226001047422,NA,NO,NO
4/2/2021,1140,masusalmon,118,16.1,NO,NO,NA,NO,NA,900_226001108943,NA,NO,NO
4/2/2021,1150,masusalmon,112,14.8,NO,NO,NA,NO,NA,900_226001108891,NA,NO,NO
4/2/2021,1150,masusalmon,113,14.9,NO,NO,NA,NO,NA,900_226001108894,NA,NO,NO
4/2/2021,1150,masusalmon,128,24.6,NO,NO,NA,NO,NA,900_226001671151,NA,NO,NO
4/2/2021,1160,masusalmon,91,7.5,NO,NO,NA,NO,NA,900_226001108813,NA,NO,NO
4/2/2021,1160,masusalmon,94,8.6,NO,NO,NA,NO,NA,900_226001109794,NA,NO,NO
4/2/2021,1160,masusalmon,112,13.6,NO,NO,NA,NO,NA,900_226001671052,NA,NO,NO
4/2/2021,1160,rainbowtrout,126,22,NO,NO,NA,NO,NA,900_226001111283,NA,NO,NO
4/2/2021,1160,nonspottedrainbow,169,63.5,spem,NO,NA,NO,NA,900_226000493481,NA,NO,NO
4/2/2021,1170,masusalmon,142,26.1,NO,NO,NA,NO,NA,900_226001670057,NA,NO,NO
4/2/2021,1170,masusalmon,158,35.2,NO,NO,NA,NO,NA,900_226001047897,NA,NO,NO
4/2/2021,1170,masusalmon,130,22.7,NO,NO,NA,NO,NA,900_226001108804,NA,NO,NO
4/2/2021,1170,masusalmon,113,14.7,NO,NO,NA,NO,NA,900_226001108895,NA,NO,NO
4/2/2021,1170,masusalmon,118,16.5,NO,NO,NA,NO,NA,900_226001108880,NA,NO,NO
4/2/2021,1170,masusalmon,123,19.6,NO,NO,NA,NO,NA,900_226001108868,NA,NO,NO
4/2/2021,1170,masusalmon,134,21.6,NO,YES,NA,NO,NA,900_226001671100,NA,NO,NO
4/2/2021,1170,masusalmon,98,10,NO,NO,NA,NO,NA,900_226001670065,NA,NO,NO
4/2/2021,1170,masusalmon,142,21.8,NO,NO,NA,NO,NA,900_226001670164,NA,NO,NO
4/2/2021,1170,masusalmon,90,7.3,NO,NO,NA,NO,NA,900_226001671117,NA,NO,NO
4/2/2021,1170,masusalmon,103,10,NO,NO,NA,NO,NA,900_226001671173,NA,NO,NO
4/2/2021,1170,rainbowtrout,153,35.6,NO,NO,NA,NO,NA,900_226001108818,NA,NO,NO
4/2/2021,1170,rainbowtrout,260,205.5,NO,NO,NA,NO,NA,900_226001109378,NA,NO,NO
4/2/2021,1200,masusalmon,115,16.4,NO,NO,NA,NO,NA,900_226001109250,NA,NO,NO
4/2/2021,1200,masusalmon,125,18.5,NO,NO,NA,NO,NA,900_226001109184,NA,NO,NO
4/2/2021,1200,masusalmon,133,26.3,NO,NO,NA,NO,NA,900_226001108854,NA,NO,NO
4/2/2021,1200,masusalmon,87,6.4,NO,NO,NA,NO,NA,900_226001108833,NA,NO,NO
4/2/2021,1200,masusalmon,114,14.4,NO,NO,NA,NO,NA,900_226001671035,NA,NO,NO
4/2/2021,1200,rainbowtrout,257,178.7,spem,NO,NA,NO,NA,900_26000330515,NA,NO,NO
4/2/2021,1200,nonspottedrainbow,127,19.7,NO,NO,NA,NO,NA,900_226001108752,NA,NO,NO
4/2/2021,1210,masusalmon,86,6.5,NO,NO,NA,NO,NA,900_226001108897,NA,NO,NO
4/5/2021,1220,masusalmon,90,7.3,NO,NO,NA,NO,NA,900_226001671171,NA,NO,NO
4/5/2021,1220,masusalmon,101,11.6,NO,NO,NA,NO,NA,900_226001671088,NA,NO,NO
4/5/2021,1230,masusalmon,116,16.3,NO,NO,NA,NO,NA,900_226001110774,NA,NO,NO
4/5/2021,1230,masusalmon,119,16.9,NO,NO,NA,NO,NA,900_226001108814,NA,NO,NO
4/5/2021,1230,masusalmon,122,18.9,NO,NO,NA,NO,NA,900_226001108875,NA,NO,NO
4/5/2021,1230,masusalmon,97,10.4,NO,NO,NA,NO,NA,900_226001671225,NA,NO,NO
4/5/2021,1240,masusalmon,105,11.8,NO,NO,NA,NO,NA,900_226001671112,NA,NO,NO
4/5/2021,1250,masusalmon,135,25.3,NO,NO,NA,NO,NA,900_226001111469,NA,NO,NO
4/5/2021,1250,masusalmon,118,17.8,NO,NO,NA,NO,NA,900_226001047414,NA,YES?,NO
4/5/2021,1250,masusalmon,155,41.1,NO,NO,NA,NO,NA,900_226001047486,NA,YES?,NO
4/5/2021,1250,masusalmon,120,17.9,NO,NO,NA,NO,NA,900_226001108879,NA,NO,NO
4/5/2021,1250,masusalmon,102,11.5,NO,NO,NA,NO,NA,900_226001108821,NA,NO,NO
4/5/2021,1250,masusalmon,115,18,NO,NO,NA,NO,NA,900_226001108862,NA,NO,NO
4/5/2021,1250,masusalmon,128,22,NO,NO,NA,NO,NA,900_226001047410,NA,NO,NO
4/5/2021,1250,masusalmon,103,11.2,NO,NO,NA,NO,NA,900_226001108871,NA,NO,NO
4/5/2021,1250,masusalmon,95,9.5,NO,NO,NA,NO,NA,900_226001671004,NA,NO,NO
4/5/2021,1250,masusalmon,149,32.8,NO,NO,NA,NO,NA,900_226001671236,NA,NO,NO
4/5/2021,1250,masusalmon,117,16.1,NO,NO,NA,NO,NA,900_226001671082,NA,YES?,NO
4/5/2021,1250,whitespottedchar,162,40.7,NO,NO,NA,NO,NA,900_226001110695,NA,NO,NO
4/5/2021,1260,masusalmon,119,16.9,NO,NO,NA,NO,NA,900_226001109724,NA,YES?,NO
4/5/2021,1260,masusalmon,105,11.9,NO,NO,NA,NO,NA,900_226001671036,NA,YES?,NO
4/5/2021,1280,masusalmon,136,28,NO,NO,NA,NO,NA,900_226001111493,NA,NO,NO
4/5/2021,1280,masusalmon,115,16.4,NO,NO,NA,NO,NA,900_226001108815,NA,YES?,NO
4/5/2021,1280,masusalmon,117,16.2,NO,NO,NA,NO,NA,900_226001671227,NA,NO,NO
4/5/2021,1280,browntrout,95,8.6,NO,NO,NA,NO,NA,900_226001671146,NA,NO,NO
4/5/2021,1280,browntrout,167,53,NO,NO,NA,NO,NA,900_226001671014,NA,NO,NO
4/5/2021,1280,browntrout,118,12.1,NO,NO,NA,NO,NA,900_226001671172,NA,NO,NO
4/5/2021,1280,whitespottedchar,157,38,NO,NO,NA,NO,NA,900_226001110673,NA,NO,NO
4/5/2021,1280,whitespottedchar,174,49.3,NO,NO,NA,NO,NA,900_226001109324,NA,NO,NO
4/5/2021,1290,masusalmon,114,17.8,NO,NO,NA,NO,NA,900_226001671132,NA,NO,NO
4/5/2021,1290,browntrout,302,310,NO,NO,NA,NO,NA,900_226000493467,NA,NO,NO
4/5/2021,1290,whitespottedchar,190,56.7,NO,NO,NA,NO,NA,900_226001111441,NA,NO,NO
4/5/2021,1290,masusalmon,119,15.3,NO,NO,NA,NO,NA,900_226001108861,NA,YES?,NO
4/5/2021,1290,masusalmon,164,50.4,NO,NO,NA,NO,NA,900_226001109405,NA,NO,NO
4/5/2021,1290,masusalmon,129,21.9,NO,NO,NA,NO,NA,900_226001671147,NA,NO,NO
4/5/2021,1290,masusalmon,111,13,NO,NO,NA,NO,NA,900_226001671206,NA,NO,NO
4/5/2021,1290,rainbowtrout,135,24.8,NO,NO,NA,NO,NA,900_226001047449,NA,NO,NO
4/5/2021,1290,rainbowtrout,221,129,NO,YES,NA,NO,NA,900_226001671043,NA,NO,NO
4/5/2021,1290,rainbowtrout,306,294.5,egg,NO,NA,NO,NA,900_226001671119,NA,NO,NO
4/5/2021,1300,rainbowtrout,104,12.5,NO,NO,NA,NO,NA,900_226001108886,NA,YES?,NO
4/5/2021,1300,masusalmon,132,26,NO,NO,NA,NO,NA,900_226001671062,NA,NO,NO
4/5/2021,1310,masusalmon,137,28.3,NO,NO,NA,NO,NA,900_226001111406,NA,NO,NO
4/5/2021,1310,masusalmon,133,24.1,NO,NO,NA,NO,NA,900_226001671200,NA,NO,NO
4/5/2021,1310,masusalmon,110,14,NO,NO,NA,NO,NA,900_226001671063,NA,NO,NO
4/5/2021,1310,masusalmon,122,19,NO,NO,NA,NO,NA,900_226001671075,NA,NO,NO
4/5/2021,1310,rainbowtrout,145,33.7,NO,NO,NA,NO,NA,900_226001111204,NA,NO,NO
4/5/2021,1310,rainbowtrout,259,195,egg,YES,NA,NO,NA,900_226001671222,NA,NO,NO
4/5/2021,1310,nonspottedrainbow,98,11.4,NO,NO,NA,NO,NA,900_226001671164,NA,NO,NO
4/5/2021,1320,masusalmon,112,14.3,NO,NO,NA,NO,NA,900_226001108855,NA,YES?,NO
4/5/2021,1320,masusalmon,113,17.7,NO,NO,NA,NO,NA,900_226001671165,NA,NO,NO
4/5/2021,1330,masusalmon,143,27.9,NO,NO,NA,NO,NA,900_226001047425,NA,NO,NO
4/5/2021,1330,masusalmon,110,14.3,NO,NO,NA,NO,NA,900_226001671190,NA,NO,NO
4/5/2021,1330,masusalmon,128,20.3,NO,NO,NA,NO,NA,900_226001671246,NA,NO,NO
4/5/2021,1340,masusalmon,136,27.2,NO,NO,NA,NO,NA,900_226001108774,NA,NO,NO
4/5/2021,1340,whitespottedchar,181,55.8,NO,NO,NA,NO,NA,900_226001573824,NA,NO,NO
4/5/2021,1350,masusalmon,86,6.9,NO,NO,NA,NO,NA,900_226001108911,NA,YES?,NO
4/5/2021,1350,masusalmon,114,14.7,NO,NO,NA,NO,NA,900_226001047567,NA,NO,NO
4/5/2021,1350,masusalmon,118,16.3,NO,NO,NA,NO,NA,900_226001111407,NA,NO,NO
4/5/2021,1350,masusalmon,119,18.2,NO,NO,NA,NO,NA,900_226001108872,NA,NO,NO
4/5/2021,1350,masusalmon,119,16.1,NO,NO,NA,NO,NA,900_226001109191,NA,YES?,NO
4/5/2021,1350,masusalmon,159,40,NO,NO,NA,NO,NA,900_226001108900,NA,NO,NO
4/5/2021,1350,masusalmon,88,7,NO,NO,NA,NO,NA,900_226001671016,NA,NO,NO
4/5/2021,1350,rainbowtrout,133,25.6,NO,NO,NA,NO,NA,900_226001111128,NA,NO,NO
4/5/2021,1360,masusalmon,100,10.7,NO,NO,NA,NO,NA,900_226001108745,NA,NO,NO
4/5/2021,1360,masusalmon,130,24.5,NO,NO,NA,NO,NA,900_226001109711,NA,NO,NO
4/5/2021,1360,masusalmon,114,15.4,NO,NO,NA,NO,NA,900_226001108999,NA,YES?,NO
4/5/2021,1360,masusalmon,146,32.6,NO,NO,NA,NO,NA,900_226001671185,NA,NO,NO
4/5/2021,1360,masusalmon,134,24.4,NO,NO,NA,NO,NA,900_226001671089,NA,NO,NO
4/5/2021,1360,masusalmon,93,7.9,NO,NO,NA,NO,NA,900_226001671220,NA,NO,NO
4/5/2021,1370,masusalmon,85,6.8,NO,NO,NA,NO,NA,900_226001108963,NA,NO,NO
4/5/2021,1370,masusalmon,119,18,NO,NO,NA,NO,NA,900_226001671041,NA,YES?,NO
4/5/2021,1380,masusalmon,99,11.3,NO,NO,NA,NO,NA,900_226001671123,NA,YES?,NO
4/5/2021,1380,masusalmon,111,15.3,NO,NO,NA,NO,NA,900_226001671247,NA,YES?,NO
4/5/2021,1380,rainbowtrout,67,3.9,NO,NO,NA,NO,NA,900_226001108986,NA,NO,NO
4/5/2021,1390,masusalmon,102,12,NO,NO,NA,NO,NA,900_226001108918,NA,NO,NO
4/5/2021,1390,masusalmon,157,40.4,NO,NO,NA,NO,NA,900_226001110875,NA,NO,NO
4/5/2021,1390,masusalmon,134,25.5,NO,NO,NA,NO,NA,900_226001108915,NA,NO,NO
4/5/2021,1390,masusalmon,119,17.8,NO,NO,NA,NO,NA,900_226001108982,NA,NO,NO
4/5/2021,1390,masusalmon,174,55.6,NO,NO,NA,NO,NA,900_226001670237,NA,NO,NO
4/5/2021,1390,masusalmon,148,33.3,NO,NO,NA,NO,NA,900_26000330935,NA,NO,NO
4/5/2021,1390,masusalmon,107,12.6,NO,NO,NA,NO,NA,900_226001671218,NA,NO,NO
4/5/2021,1390,masusalmon,111,14.6,NO,NO,NA,NO,NA,900_226001671069,NA,NO,NO
4/5/2021,1390,masusalmon,95,8.8,NO,NO,NA,NO,NA,900_226001671226,NA,NO,NO
4/5/2021,1390,rainbowtrout,114,17.7,NO,NO,NA,NO,NA,900_226001108961,NA,NO,NO
4/5/2021,1390,masusalmon,137,26.4,NO,NO,NA,NO,NA,900_226001111443,NA,YES?,NO
4/5/2021,1390,masusalmon,95,9.4,NO,NO,NA,NO,NA,900_226001671019,NA,NO,NO
4/5/2021,1390,masusalmon,103,11.4,NO,NO,NA,NO,NA,900_226001671141,NA,NO,NO
4/5/2021,1390,masusalmon,122,17.5,NO,NO,NA,NO,NA,900_226001671163,NA,NO,NO
4/5/2021,1390,masusalmon,137,27.9,NO,NO,NA,NO,NA,900_226001671233,NA,NO,NO
4/5/2021,1390,rainbowtrout,264,198,NO,NO,NA,NO,NA,900_226001047700,NA,NO,NO
4/5/2021,1400,masusalmon,132,22.9,NO,NO,NA,NO,NA,900_226001109254,NA,YES?,NO
4/5/2021,1410,masusalmon,135,22.9,NO,NO,NA,NO,NA,900_226001047441,NA,NO,NO
4/5/2021,1410,masusalmon,119,17.1,NO,NO,NA,NO,NA,900_226001047489,NA,NO,NO
4/5/2021,1410,masusalmon,99,10.2,NO,NO,NA,NO,NA,900_226001671067,NA,NO,NO
4/5/2021,1410,masusalmon,152,30.5,NO,NO,NA,NO,NA,900_226001671187,NA,NO,NO
4/5/2021,1410,masusalmon,162,43.4,NO,NO,NA,NO,NA,900_226001671237,NA,NO,NO
4/5/2021,1420,masusalmon,79,5.6,NO,NO,NA,NO,NA,900_226001108940,NA,NO,NO
4/5/2021,1430,rainbowtrout,145,35.8,sperm,NO,NA,NO,NA,900_226001110791,NA,NO,NO
4/5/2021,1430,masusalmon,101,10.7,NO,NO,NA,NO,NA,900_226001670196,NA,NO,NO
4/5/2021,1430,masusalmon,129,25.6,NO,NO,NA,NO,NA,900_226001108947,NA,NO,NO
4/5/2021,1430,masusalmon,133,24.7,NO,NO,NA,NO,NA,900_226001108970,NA,NO,NO
4/5/2021,1430,masusalmon,149,33.5,NO,NO,NA,NO,NA,900_226001047448,NA,NO,NO
4/5/2021,1430,masusalmon,88,7.1,NO,NO,NA,NO,NA,900_226001671009,NA,NO,NO
4/5/2021,1430,masusalmon,96,9.9,NO,NO,NA,NO,NA,900_226001671154,NA,NO,NO
4/5/2021,1430,masusalmon,89,7.4,NO,NO,NA,NO,NA,900_226001671167,NA,NO,NO
4/5/2021,1440,masusalmon,91,8.6,NO,NO,NA,NO,NA,900_226001108993,NA,NO,NO
4/5/2021,1440,masusalmon,132,23,NO,NO,NA,NO,NA,900_226001108933,NA,NO,NO
4/5/2021,1450,masusalmon,112,15.4,NO,NO,NA,NO,NA,900_226001670030,NA,NO,NO
4/5/2021,1450,masusalmon,97,10.3,NO,NO,NA,NO,NA,900_226001671130,NA,NO,NO
4/5/2021,1460,masusalmon,134,23,NO,NO,NA,NO,NA,900_226001109699,NA,YES?,NO
4/5/2021,1460,masusalmon,118,18.2,NO,NO,NA,NO,NA,900_226001671000,NA,NO,NO
4/5/2021,1460,masusalmon,140,29.1,NO,NO,NA,NO,NA,900_226001671049,NA,NO,NO
4/5/2021,1460,masusalmon,108,12.6,NO,NO,NA,NO,NA,900_226001671114,NA,NO,NO
4/5/2021,1470,masusalmon,117,16.3,NO,NO,NA,NO,NA,900_226001108977,NA,YES?,NO
4/5/2021,1480,masusalmon,129,22.1,NO,NO,NA,NO,NA,900_226001671139,NA,NO,NO
4/5/2021,1490,masusalmon,154,37,NO,NO,NA,NO,NA,900_226001109976,NA,NO,NO
4/5/2021,1490,masusalmon,116,15.8,NO,NO,NA,NO,NA,900_226001108954,NA,NO,NO
4/5/2021,1490,masusalmon,132,26,NO,NO,NA,NO,NA,900_226001670128,NA,NO,NO
4/5/2021,1490,masusalmon,155,38.2,NO,NO,NA,NO,NA,900_226001670238,NA,NO,NO
4/5/2021,1490,masusalmon,134,27.4,NO,NO,NA,NO,NA,900_226001671228,NA,NO,NO
4/5/2021,1490,rainbowtrout,156,43.4,NO,NO,NA,NO,NA,900_226001108991,NA,NO,NO
4/5/2021,1490,rainbowtrout,187,73.3,sperm,NO,NA,NO,NA,900_226001108953,NA,NO,NO
4/5/2021,1490,rainbowtrout,223,117.2,sperm,NO,NA,NO,NA,900_226001108930,NA,NO,NO
4/5/2021,1490,masusalmon,100,11.1,NO,NO,NA,NO,NA,900_226001109573,NA,YES?,NO
4/5/2021,1490,masusalmon,104,12.7,NO,NO,NA,NO,NA,900_226001671065,NA,NO,NO
4/5/2021,1500,masusalmon,108,13.7,NO,NO,NA,NO,NA,900_226001108971,NA,YES?,NO
4/5/2021,1500,masusalmon,112,15.1,NO,NO,NA,NO,NA,900_226001108972,NA,NO,NO
4/5/2021,1500,masusalmon,137,26.4,NO,NO,NA,NO,NA,900_226001109313,NA,NO,NO
4/5/2021,1500,masusalmon,150,35.3,NO,NO,NA,NO,NA,900_226001108983,NA,NO,NO
4/5/2021,1500,masusalmon,109,13.3,NO,NO,NA,NO,NA,900_226001108916,NA,YES?,NO
4/5/2021,1500,masusalmon,107,12.8,NO,NO,NA,NO,NA,900_226001670073,NA,YES?,NO
4/5/2021,1500,rainbowtrout,170,57.1,NO,NO,NA,NO,NA,900_226001111431,NA,NO,NO
4/5/2021,1510,masusalmon,115,16.9,NO,NO,NA,NO,NA,900_226001108995,NA,YES?,NO
4/5/2021,1530,masusalmon,126,20.4,NO,NO,NA,NO,NA,900_226001108908,NA,NO,NO
4/5/2021,1530,masusalmon,148,37.2,NO,NO,NA,NO,NA,900_226001108980,NA,NO,NO
4/5/2021,1530,masusalmon,120,18.7,NO,NO,NA,NO,NA,900_226001671116,NA,YES?,NO
4/5/2021,1530,masusalmon,137,25.5,NO,NO,NA,NO,NA,900_226001671231,NA,NO,NO
4/5/2021,1530,masusalmon,101,11.5,NO,NO,NA,NO,NA,900_226001671093,NA,NO,NO
4/5/2021,1530,masusalmon,110,12.9,NO,NO,NA,NO,NA,900_226001671212,NA,YES?,NO
4/5/2021,1540,masusalmon,105,12.8,NO,NO,NA,NO,NA,900_226001109462,NA,NO,NO
4/5/2021,1540,masusalmon,125,20.7,NO,NO,NA,NO,NA,900_226001047725,NA,NO,NO
4/5/2021,1540,masusalmon,94,8.8,NO,NO,NA,NO,NA,900_226001109075,NA,NO,NO
4/5/2021,1540,masusalmon,103,11.5,NO,NO,NA,NO,NA,900_226001108909,NA,NO,NO
4/5/2021,1540,masusalmon,134,25.2,NO,NO,NA,NO,NA,900_226001047733,NA,NO,NO
4/5/2021,1540,masusalmon,120,16.8,NO,NO,NA,NO,NA,900_226001108906,NA,YES?,NO
4/5/2021,1540,masusalmon,139,29.1,NO,NO,NA,NO,NA,900_226001047752,NA,NO,NO
4/5/2021,1540,masusalmon,121,18.5,NO,NO,NA,NO,NA,900_226001109113,NA,YES?,NO
4/5/2021,1540,masusalmon,105,12.9,NO,NO,NA,NO,NA,900_226001671121,NA,NO,NO
4/5/2021,1540,rainbowtrout,90,8.3,NO,NO,NA,NO,NA,900_226001108998,NA,NO,NO
4/5/2021,1540,whitespottedchar,243,100.3,NO,NO,NA,NO,NA,900_226000493682,NA,NO,NO
4/5/2021,1550,masusalmon,99,10,NO,NO,NA,NO,NA,900_226001671013,NA,YES?,NO
4/5/2021,1560,masusalmon,90,7.7,NO,NO,NA,NO,NA,900_226001109956,NA,NO,NO
4/5/2021,1560,masusalmon,143,31.9,NO,NO,NA,NO,NA,900_226001111482,NA,NO,NO
4/5/2021,1560,rainbowtrout,102,11.8,NO,NO,NA,NO,NA,900_226001671182,NA,NO,NO
4/5/2021,1570,masusalmon,115,17.5,NO,NO,NA,NO,NA,900_226001108705,NA,YES?,NO
4/5/2021,1570,masusalmon,115,17.8,NO,NO,NA,NO,NA,900_226001047768,NA,NO,NO
4/5/2021,1570,masusalmon,83,7,NO,NO,NA,NO,NA,900_226001108975,NA,NO,NO
4/5/2021,1570,masusalmon,124,20,NO,NO,NA,NO,NA,900_226001671045,NA,NO,NO
4/5/2021,1580,masusalmon,105,12.7,NO,NO,NA,NO,NA,900_226001671051,NA,NO,NO
4/5/2021,1590,masusalmon,117,10.6,NO,NO,NA,NO,tailcut,900_226001573628,NA,NO,NO
4/5/2021,1600,masusalmon,136,24.9,NO,NO,NA,NO,NA,900_226001108978,NA,NO,NO
4/5/2021,1600,masusalmon,92,7.7,NO,NO,NA,NO,NA,900_226001671038,NA,NO,NO
4/5/2021,1600,rainbowtrout,92,8.2,NO,NO,NA,NO,NA,900_226001671243,NA,NO,NO
4/5/2021,1610,masusalmon,84,6.1,NO,NO,NA,NO,NA,900_226001108903,NA,NO,NO
4/5/2021,1620,masusalmon,127,22.2,NO,NO,NA,NO,NA,900_226001671142,NA,YES?,NO
4/5/2021,1630,masusalmon,152,33.5,NO,NO,NA,NO,NA,900_226001111418,NA,NO,NO
4/5/2021,1630,masusalmon,128,20,NO,NO,NA,NO,NA,900_226001109666,NA,NO,NO
4/5/2021,1630,masusalmon,162,37.5,NO,NO,NA,NO,NA,900_226001047791,NA,NO,NO
4/5/2021,1630,masusalmon,117,16.7,NO,NO,NA,NO,NA,900_226001671090,NA,YES?,NO
4/5/2021,1630,masusalmon,117,16,NO,NO,NA,NO,NA,900_226001671008,NA,NO,NO
4/5/2021,1630,masusalmon,116,15.4,NO,NO,NA,NO,NA,900_226001671048,NA,YES?,NO
